region,country_code,menu_split_store_id,creation_date,mother_brand_store_id,store_segment,tags
SWE,IT,272623,2021-02-24,270757,Long Tail,Italian
SWE,IT,303601,2021-05-10,240455,Long Tail,Food
SWE,ES,298339,2021-04-26,298305,Long Tail,Food
SWE,PL,309750,2021-05-25,306611,Long Tail,Food
SWE,ES,218380,2020-09-17,218050,Long Tail,American
SWE,PT,228125,2020-10-21,179981,Long Tail,Food
SWE,IT,301408,2021-05-04,269723,Long Tail,Food
SWE,IT,203941,2020-07-15,190988,Long Tail,Poke
SWE,ES,297614,2021-04-23,216767,Long Tail,Food
SWE,ES,300878,2021-05-03,51304,Long Tail,Food
SWE,ES,305349,2021-05-13,305010,Long Tail,Food
SWE,ES,303950,2021-05-10,172368,Long Tail,Food
SWE,PL,242879,2020-11-28,232459,Long Tail,Food
SWE,ES,257002,2021-01-13,34845,Long Tail,Greek
EEMEA,UA,306656,2021-05-18,306599,Local Hero,Japanese
EEMEA,KZ,231685,2020-10-30,131310,Long Tail,Japanese
SWE,IT,297496,2021-04-23,296311,Long Tail,Food
EEMEA,UA,289260,2021-04-06,288209,Long Tail,Qcommerce
SWE,IT,303629,2021-05-10,303298,Long Tail,Food
EEMEA,MA,218605,2020-09-18,216897,Long Tail,Sweets
SWE,IT,237053,2020-11-16,93140,Long Tail,Food
SWE,ES,274778,2021-02-27,222779,Long Tail,Italian
EEMEA,UA,247729,2020-12-11,247634,Long Tail,American
EEMEA,KE,267726,2021-02-11,159008,Long Tail,-
SWE,PL,246035,2020-12-07,245987,Long Tail,Pizza
EEMEA,UA,247557,2020-12-11,185327,Long Tail,Qcommerce
SWE,ES,300083,2021-04-29,298952,Long Tail,Food
SWE,IT,250003,2020-12-17,124443,Long Tail,Kebab
SWE,IT,253681,2020-12-28,253658,Long Tail,Italian
EEMEA,GE,236477,2020-11-13,140965,Long Tail,Italian
SWE,IT,277512,2021-03-05,263025,Long Tail,Pizza
SWE,ES,209807,2020-08-08,67920,Long Tail,Burger
EEMEA,KZ,231306,2020-10-29,131063,Long Tail,Burger
SWE,ES,282652,2021-03-19,281575,Long Tail,Sushi
SWE,IT,205913,2020-07-23,103050,Long Tail,Food
SWE,IT,233201,2020-11-04,66886,Long Tail,Mexican
SWE,ES,223364,2020-10-06,95065,Long Tail,Pizza
SWE,PL,243342,2020-11-30,243330,Long Tail,Pizza
EEMEA,RO,291803,2021-04-13,111430,Long Tail,-
SWE,ES,263509,2021-01-30,263207,Long Tail,Burger
EEMEA,RO,205480,2020-07-22,118974,Long Tail,Pizza
SWE,IT,275788,2021-03-02,275002,Long Tail,Mexican
SWE,IT,280448,2021-03-15,278015,Long Tail,Food
SWE,PT,228145,2020-10-21,132148,Long Tail,Kebab
SWE,IT,301370,2021-05-04,156618,Long Tail,Food
SWE,ES,297826,2021-04-24,159816,Long Tail,Food
EEMEA,UA,204246,2020-07-16,171440,Chain,Japanese
SWE,IT,284201,2021-03-24,283005,Long Tail,Food
EEMEA,BG,272650,2021-02-24,272531,Long Tail,Burger
LATAM,EC,219485,2020-09-23,191026,Long Tail,Ecuadorian
SWE,IT,284154,2021-03-24,197026,Long Tail,Qcommerce
EEMEA,KZ,231709,2020-10-30,202517,Long Tail,Sushi
EEMEA,RO,262245,2021-01-28,149993,Long Tail,Pizza
SWE,ES,303806,2021-05-10,302812,Long Tail,Food
SWE,PT,277078,2021-03-04,277069,Long Tail,Food
EEMEA,UA,294964,2021-04-20,165192,Long Tail,Qcommerce
EEMEA,UA,220838,2020-09-29,219002,Long Tail,Pizza
EEMEA,RO,212851,2020-08-24,212127,Long Tail,Pizza
SWE,PL,242864,2020-11-28,211159,Long Tail,Food
LATAM,EC,227080,2020-10-17,178308,Long Tail,Grill
SWE,IT,289581,2021-04-07,287087,Long Tail,Food
SWE,PT,298168,2021-04-26,298157,Long Tail,Food
EEMEA,MA,218268,2020-09-17,144728,Long Tail,-
SWE,IT,302027,2021-05-05,301674,Long Tail,Food
SWE,PL,265724,2021-02-05,150627,Long Tail,Food
SWE,ES,226982,2020-10-16,226959,Long Tail,Sandwich
SWE,IT,244252,2020-12-02,244086,Long Tail,Sandwich
EEMEA,UA,240144,2020-11-24,138043,Long Tail,Italian
SWE,IT,229775,2020-10-26,135020,Long Tail,Food
EEMEA,KZ,222644,2020-10-05,216706,Long Tail,American
SWE,PL,236138,2020-11-12,124392,Long Tail,Pizza
SWE,ES,312737,2021-05-28,312542,Long Tail,Food
SWE,ES,220481,2020-09-26,132536,Long Tail,Spanish
SWE,IT,300012,2021-04-29,284570,Long Tail,Food
SWE,ES,208454,2020-08-04,82334,Long Tail,French
SWE,ES,299913,2021-04-29,296084,Long Tail,Food
EEMEA,KE,300529,2021-04-30,300362,Long Tail,Burger
SWE,PT,228354,2020-10-21,130971,Long Tail,Food
SWE,ES,279305,2021-03-10,278292,Long Tail,Grill
SWE,ES,220744,2020-09-28,91452,Long Tail,Pizza
SWE,IT,232840,2020-11-03,85697,Long Tail,Food
EEMEA,KE,272709,2021-02-24,56092,Long Tail,Pizza
SWE,ES,297810,2021-04-24,296228,Long Tail,Food
EEMEA,UA,250975,2020-12-18,89442,Local Hero,Burger
SWE,PT,228430,2020-10-21,98510,Long Tail,Food
SWE,PT,228299,2020-10-21,189839,Long Tail,Food
SWE,IT,280144,2021-03-12,279914,Long Tail,Pizza
SWE,ES,283776,2021-03-23,283658,Long Tail,Pizza
SWE,PT,228170,2020-10-21,188411,Long Tail,Food
LATAM,PE,265491,2021-02-04,137019,Long Tail,Chicken
SWE,IT,295277,2021-04-20,287059,Long Tail,Food
SWE,IT,276456,2021-03-03,275644,Long Tail,Burger
SWE,IT,309777,2021-05-25,280461,Long Tail,Food
SWE,ES,237962,2020-11-18,114504,Long Tail,Chicken
SWE,ES,282631,2021-03-19,89128,Long Tail,Mexican
SWE,PL,273688,2021-02-25,273796,Long Tail,Food
EEMEA,KE,274144,2021-02-26,102954,Long Tail,Chicken
SWE,IT,229988,2020-10-26,31619,Long Tail,Grill
EEMEA,KZ,231416,2020-10-29,147598,Long Tail,Sushi
SWE,PL,251007,2020-12-18,249210,Long Tail,Food
SWE,ES,296651,2021-04-22,271464,Long Tail,Food
SWE,PL,307341,2021-05-19,307335,Long Tail,Mexican
SWE,IT,265355,2021-02-04,263007,Long Tail,Pizza
SWE,IT,279141,2021-03-10,273665,Long Tail,Pizza
SWE,ES,275197,2021-03-01,115410,Long Tail,Healthy
SWE,ES,309317,2021-05-24,164409,Long Tail,Food
SWE,PL,297916,2021-04-26,143364,Long Tail,Food
SWE,ES,216169,2020-09-08,214772,Long Tail,Latin
EEMEA,MA,224306,2020-10-09,202693,Long Tail,Burger
EEMEA,CI,194975,2020-06-12,116662,Long Tail,Lebanese
SWE,ES,218714,2020-09-18,195489,Long Tail,Sandwich
EEMEA,RS,209427,2020-08-06,208502,Long Tail,Sweets
SWE,ES,253846,2020-12-28,18784,Long Tail,Qcommerce
SWE,PL,237669,2020-11-18,232261,Long Tail,Polish
SWE,ES,300585,2021-04-30,300558,Long Tail,Food
SWE,IT,300877,2021-05-03,299794,Long Tail,Food
SWE,PL,235193,2020-11-10,235163,Long Tail,Burger
SWE,ES,280841,2021-03-15,279859,Long Tail,Sushi
EEMEA,RO,287605,2021-04-01,287598,Long Tail,Pizza
EEMEA,UA,295143,2021-04-20,164437,Long Tail,Qcommerce
SWE,PT,228120,2020-10-21,191447,Long Tail,Food
SWE,PT,228138,2020-10-21,136319,Long Tail,Pizza
SWE,ES,213141,2020-08-24,82397,Long Tail,Pizza
SWE,ES,218724,2020-09-18,7119,Long Tail,Sandwich
SWE,ES,293175,2021-04-15,291595,Long Tail,Food
SWE,IT,288580,2021-04-05,262624,Long Tail,Food
SWE,IT,268566,2021-02-13,267827,Long Tail,Food
SWE,ES,307345,2021-05-19,306963,Long Tail,Food
LATAM,EC,230814,2020-10-27,44607,Long Tail,Burger
EEMEA,MA,308416,2021-05-21,308417,Long Tail,Italian
EEMEA,UA,249729,2020-12-16,249727,Local Hero,cookroom
SWE,PL,252774,2020-12-23,251951,Long Tail,Food
SWE,IT,289599,2021-04-07,287972,Long Tail,Food
EEMEA,KE,274417,2021-02-26,244698,Long Tail,Chicken
SWE,ES,226833,2020-10-16,10056,Long Tail,Peruvian
SWE,IT,309313,2021-05-24,309245,Long Tail,Food
EEMEA,UA,198978,2020-06-25,171440,Chain,Japanese
SWE,IT,236133,2020-11-12,187275,Long Tail,Grill
SWE,ES,259418,2021-01-20,256213,Long Tail,Pizza
SWE,PL,254287,2020-12-30,253391,Long Tail,Food
SWE,IT,278113,2021-03-08,277984,Long Tail,Drinks
SWE,IT,301429,2021-05-04,301323,Long Tail,Food
SWE,ES,239177,2020-11-20,238668,Long Tail,-
EEMEA,KZ,231688,2020-10-30,231464,Long Tail,-
SWE,ES,308965,2021-05-22,260277,Long Tail,Food
EEMEA,MA,258726,2021-01-20,67713,Long Tail,Burger
SWE,PL,287865,2021-04-02,279270,Long Tail,Food
EEMEA,HR,252758,2020-12-23,213870,Long Tail,Sandwich
SWE,IT,301883,2021-05-05,9974,Long Tail,Food
SWE,IT,301318,2021-05-04,180489,Long Tail,Food
SWE,IT,271242,2021-02-22,270338,Long Tail,Chinese
SWE,PL,232203,2020-11-01,232186,Long Tail,Pasta
EEMEA,RO,246179,2020-12-08,245280,Long Tail,Pizza
SWE,ES,303150,2021-05-07,41983,Long Tail,Food
SWE,PL,300642,2021-05-01,299720,Long Tail,Food
SWE,IT,288591,2021-04-05,281217,Long Tail,Food
EEMEA,UA,212545,2020-08-21,212488,Long Tail,Grill
SWE,IT,303522,2021-05-09,303444,Long Tail,Food
SWE,PL,252273,2020-12-22,127369,Long Tail,Food
SWE,PL,210716,2020-08-13,113346,Long Tail,Ramen
SWE,PT,228130,2020-10-21,221143,Long Tail,Food
EEMEA,UA,287032,2021-03-31,286968,Long Tail,Food
SWE,IT,298101,2021-04-26,297885,Long Tail,Food
SWE,IT,292764,2021-04-15,269482,Long Tail,Food
SWE,IT,297750,2021-04-24,297440,Long Tail,Food
SWE,PT,228269,2020-10-21,95401,Long Tail,Food
SWE,ES,306885,2021-05-18,267313,Long Tail,Food
EEMEA,RO,267608,2021-02-11,254892,Long Tail,-
SWE,ES,206484,2020-07-25,204887,Long Tail,Sweets
SWE,IT,292530,2021-04-14,292434,Long Tail,Food
EEMEA,RO,204987,2020-07-20,204934,Long Tail,Grill
EEMEA,MA,253841,2020-12-28,77646,Long Tail,Italian
SWE,IT,264250,2021-02-02,183594,Long Tail,Pizza
SWE,IT,229011,2020-10-23,198775,Long Tail,Food
SWE,PL,266506,2021-02-09,266495,Long Tail,Food
SWE,PL,220554,2020-09-28,196865,Long Tail,Food
EEMEA,KE,284698,2021-03-25,283653,Long Tail,Food
SWE,IT,306753,2021-05-18,306597,Long Tail,Food
SWE,IT,274220,2021-02-26,273482,Long Tail,Burger
EEMEA,RO,249770,2020-12-17,160028,Long Tail,Pizza
SWE,IT,289843,2021-04-07,288259,Long Tail,Food
EEMEA,RO,298809,2021-04-27,286977,Long Tail,Food
SWE,IT,261630,2021-01-27,261565,Long Tail,Sweets
SWE,IT,253192,2020-12-24,252870,Long Tail,Food
SWE,ES,284869,2021-03-25,113232,Long Tail,Burger
SWE,IT,295016,2021-04-20,289177,Long Tail,Food
SWE,ES,280173,2021-03-12,8207,Long Tail,Latin
EEMEA,UA,311315,2021-05-27,216498,Local Hero,Turkish
EEMEA,UA,294898,2021-04-20,165183,Long Tail,Qcommerce
EEMEA,HR,240786,2020-11-25,144070,Long Tail,-
EEMEA,RO,271241,2021-02-22,183539,Long Tail,Food
EEMEA,MA,242168,2020-11-27,109085,Long Tail,Sandwich
EEMEA,KE,227048,2020-10-17,162807,Long Tail,Chicken
SWE,ES,291983,2021-04-13,291922,Long Tail,Food
SWE,ES,274462,2021-02-26,273496,Long Tail,Pizza
SWE,PT,244165,2020-12-02,245801,Long Tail,Pizza
SWE,PL,238230,2020-11-19,166112,Long Tail,Chinese
SWE,PL,231419,2020-10-29,126349,Long Tail,Kebab
SWE,ES,279823,2021-03-11,278736,Long Tail,Poke
SWE,IT,305309,2021-05-13,261240,Long Tail,Food
SWE,IT,262369,2021-01-28,262104,Long Tail,Italian
SWE,ES,273504,2021-02-24,272506,Long Tail,Spanish
SWE,ES,308722,2021-05-21,308631,Long Tail,Food
EEMEA,UG,268449,2021-02-12,269821,Long Tail,-
EEMEA,UA,259494,2021-01-21,259490,Long Tail,Sushi
EEMEA,UA,217382,2020-09-15,127310,Long Tail,Sushi
SWE,IT,298533,2021-04-27,298019,Long Tail,Food
SWE,IT,299587,2021-04-29,299403,Long Tail,Food
EEMEA,UA,211161,2020-08-17,211155,Long Tail,Italian
SWE,IT,218960,2020-09-21,192901,Long Tail,Food
EEMEA,UA,255856,2021-01-08,137951,Local Hero,Ukrainian
EEMEA,UA,294935,2021-04-20,164532,Long Tail,Qcommerce
SWE,IT,310117,2021-05-26,280461,Long Tail,Food
EEMEA,UA,247598,2020-12-11,185356,Long Tail,Qcommerce
EEMEA,UA,282648,2021-03-19,282562,Long Tail,Food
EEMEA,UA,218180,2020-09-17,218175,Long Tail,Burger
EEMEA,UA,285672,2021-03-29,248074,Local Hero,-
SWE,ES,212705,2020-08-21,99930,Chain,Japanese
EEMEA,UA,272054,2021-02-23,271943,Long Tail,Pizza
SWE,ES,287214,2021-03-31,287163,Long Tail,Pizza
SWE,IT,222531,2020-10-05,223293,Long Tail,Food
SWE,PL,234486,2020-11-07,168745,Long Tail,Pizza
EEMEA,RO,218191,2020-09-17,218188,Long Tail,Food
SWE,ES,226654,2020-10-15,226631,Long Tail,Italian
SWE,ES,283627,2021-03-23,266773,Long Tail,Indian
EEMEA,MA,287522,2021-04-01,287523,Long Tail,Italian
SWE,IT,270723,2021-02-19,272075,Long Tail,Italian
EEMEA,KZ,232185,2020-11-01,138859,Long Tail,Pizza
EEMEA,UA,239821,2020-11-23,239282,Long Tail,Grill
SWE,ES,301565,2021-05-04,273931,Long Tail,Food
EEMEA,KE,270668,2021-02-19,152810,Long Tail,Sandwich
SWE,ES,205965,2020-07-23,86102,Long Tail,Pizza
SWE,IT,299123,2021-04-28,274081,Long Tail,Food
SWE,PL,307618,2021-05-20,307092,Long Tail,Food
SWE,PT,228259,2020-10-21,210401,Long Tail,Food
SWE,PT,211704,2020-08-18,206560,Chain,Qcommerce
SWE,PT,228403,2020-10-21,213511,Long Tail,Food
SWE,IT,268808,2021-02-15,268475,Long Tail,Italian
SWE,IT,228858,2020-10-22,160230,Long Tail,Qcommerce
EEMEA,UA,247555,2020-12-11,191649,Long Tail,Qcommerce
SWE,IT,288660,2021-04-05,107069,Long Tail,Food
SWE,IT,299934,2021-04-29,252738,Long Tail,Food
SWE,ES,306250,2021-05-17,305771,Long Tail,Food
SWE,IT,305083,2021-05-13,233103,Long Tail,Food
SWE,PL,255782,2021-01-08,255572,Long Tail,Food
SWE,IT,241426,2020-11-26,71573,Long Tail,Ice Cream
SWE,ES,218832,2020-09-19,145526,Long Tail,Empanadas
EEMEA,UA,311596,2021-05-27,164415,Long Tail,Qcommerce
EEMEA,KE,227038,2020-10-17,162278,Long Tail,Lebanese
EEMEA,MA,224208,2020-10-09,223167,Long Tail,Italian
SWE,IT,235912,2020-11-12,235244,Long Tail,Food
SWE,IT,257319,2021-01-14,257243,Long Tail,Pasta
EEMEA,UG,306954,2021-05-18,229100,Long Tail,Food
SWE,IT,295293,2021-04-20,294558,Long Tail,Food
SWE,ES,272407,2021-02-23,270872,Long Tail,International
EEMEA,KZ,225350,2020-10-11,102525,Long Tail,Grill
SWE,PL,263046,2021-01-29,159309,Long Tail,Food
SWE,IT,299967,2021-04-29,299847,Long Tail,Food
EEMEA,UA,291219,2021-04-12,165209,Long Tail,Qcommerce
SWE,IT,292265,2021-04-14,264318,Long Tail,Food
SWE,ES,260938,2021-01-25,13241,Long Tail,Food
SWE,PT,284906,2021-03-25,99187,Long Tail,Food
SWE,IT,246328,2020-12-08,203641,Long Tail,Sushi
SWE,ES,310452,2021-05-26,310415,Long Tail,Food
EEMEA,KG,271337,2021-02-22,271289,Long Tail,Uzbeki
EEMEA,HR,196901,2020-06-19,125500,Long Tail,Grill
SWE,IT,233088,2020-11-04,86236,Long Tail,Italian
SWE,ES,270504,2021-02-18,226938,Long Tail,Mexican
EEMEA,KE,297980,2021-04-26,297775,Long Tail,Food
SWE,PL,235843,2020-11-12,122173,Long Tail,Polish
EEMEA,MA,223529,2020-10-07,122131,Long Tail,Italian
EEMEA,UA,311303,2021-05-27,254583,Long Tail,Healthy
EEMEA,RO,313181,2021-05-31,312209,Long Tail,Food
SWE,IT,283529,2021-03-23,280603,Long Tail,Food
SWE,IT,237476,2020-11-17,31398,Long Tail,Grill
EEMEA,KE,278382,2021-03-09,258310,Long Tail,Food
EEMEA,UA,290525,2021-04-09,166811,Long Tail,Groceries
EEMEA,RO,211162,2020-08-17,26792,Long Tail,-
EEMEA,KE,231528,2020-10-29,208684,Long Tail,Qcommerce
SWE,IT,286263,2021-03-30,285535,Long Tail,Food
EEMEA,RO,261218,2021-01-26,145162,Long Tail,Pizza
SWE,IT,300176,2021-04-30,299954,Long Tail,Food
SWE,PL,302972,2021-05-07,302934,Long Tail,Food
SWE,PT,228286,2020-10-21,84654,Long Tail,Food
SWE,ES,219174,2020-09-21,197099,Long Tail,Kebab
SWE,ES,262315,2021-01-28,254706,Long Tail,Food
EEMEA,RO,210143,2020-08-11,147300,Long Tail,Food
SWE,IT,295017,2021-04-20,293907,Long Tail,Food
SWE,ES,278808,2021-03-09,278654,Long Tail,Sushi
SWE,ES,214694,2020-09-01,208251,Long Tail,Sandwich
EEMEA,UA,204247,2020-07-16,171440,Chain,Japanese
SWE,ES,300282,2021-04-30,297091,Long Tail,Food
SWE,IT,296263,2021-04-22,294765,Long Tail,Qcommerce
SWE,ES,299401,2021-04-28,268535,Long Tail,Food
SWE,IT,272012,2021-02-23,271914,Long Tail,American
EEMEA,KE,226605,2020-10-15,71163,Long Tail,Indian
SWE,IT,254829,2021-01-04,246327,Long Tail,Kebab
SWE,ES,243988,2020-12-02,54471,Long Tail,Chicken
EEMEA,UA,214849,2020-09-02,214835,Long Tail,Georgian
SWE,IT,265230,2021-02-04,49178,Long Tail,Chinese
SWE,IT,300974,2021-05-03,139332,Long Tail,Food
SWE,IT,303548,2021-05-09,301764,Long Tail,Food
SWE,ES,301101,2021-05-03,206896,Long Tail,Food
EEMEA,KZ,258656,2021-01-20,131312,Long Tail,Grill
SWE,ES,283157,2021-03-22,283044,Long Tail,Sweets
EEMEA,UA,263572,2021-02-01,83536,Local Hero,Sushi
SWE,IT,288759,2021-04-05,286091,Long Tail,Food
SWE,ES,261085,2021-01-26,256220,Long Tail,Burger
EEMEA,RO,206165,2020-07-24,148532,Long Tail,Burger
SWE,PT,283486,2021-03-23,182740,Long Tail,Food
EEMEA,UA,244096,2020-12-02,81333,Long Tail,Sweets
SWE,ES,213322,2020-08-25,77605,Long Tail,Burger
SWE,ES,220471,2020-09-26,213163,Long Tail,Spanish
SWE,ES,282661,2021-03-19,281619,Long Tail,Pizza
SWE,IT,296063,2021-04-21,295963,Long Tail,Food
SWE,IT,300908,2021-05-03,282149,Long Tail,Food
SWE,ES,307360,2021-05-19,306873,Long Tail,Food
SWE,IT,282692,2021-03-19,281783,Long Tail,Food
SWE,ES,214229,2020-08-28,74173,Long Tail,Mexican
SWE,PT,258025,2021-01-18,258013,Long Tail,Food
SWE,IT,273987,2021-02-25,260812,Long Tail,Indian
SWE,PT,230732,2020-10-27,230575,Long Tail,Healthy
SWE,IT,301901,2021-05-05,301605,Long Tail,Food
EEMEA,UA,294988,2021-04-20,165209,Long Tail,Qcommerce
SWE,ES,293006,2021-04-15,290891,Long Tail,Food
SWE,ES,299809,2021-04-29,298720,Long Tail,Food
SWE,ES,297599,2021-04-23,6755,Long Tail,Food
EEMEA,KE,285617,2021-03-28,235090,Long Tail,Food
EEMEA,RO,208184,2020-08-03,207399,Long Tail,Pizza
SWE,ES,209936,2020-08-10,209329,Long Tail,Sweets
SWE,IT,296481,2021-04-22,296318,Long Tail,Food
SWE,IT,296704,2021-04-22,255788,Long Tail,Food
SWE,ES,219159,2020-09-21,55269,Long Tail,Burger
SWE,IT,303879,2021-05-10,301375,Long Tail,Food
EEMEA,UA,294921,2021-04-20,165214,Long Tail,Qcommerce
EEMEA,KE,226921,2020-10-16,147975,Long Tail,Chinese
EEMEA,UA,247197,2020-12-10,213933,Long Tail,Qcommerce
EEMEA,UG,286565,2021-03-30,275686,Long Tail,Food
SWE,ES,283292,2021-03-22,279268,Long Tail,Poke
SWE,ES,297743,2021-04-24,222962,Long Tail,Food
EEMEA,MD,269531,2021-02-16,247611,Long Tail,Burger
SWE,IT,288940,2021-04-05,288906,Long Tail,Food
SWE,PT,283803,2021-03-23,182733,Long Tail,Food
SWE,IT,240829,2020-11-25,240724,Long Tail,Sandwich
SWE,PL,304182,2021-05-11,159311,Long Tail,Food
SWE,IT,289546,2021-04-07,289249,Long Tail,Food
SWE,IT,298788,2021-04-27,104789,Long Tail,Food
SWE,ES,271004,2021-02-19,263923,Long Tail,Food
SWE,IT,233000,2020-11-03,33991,Long Tail,American
SWE,IT,232290,2020-11-02,22601,Long Tail,Qcommerce
EEMEA,UA,247569,2020-12-11,185355,Long Tail,Qcommerce
SWE,IT,300911,2021-05-03,300961,Long Tail,Food
SWE,IT,242593,2020-11-27,100142,Long Tail,Food
EEMEA,RO,218445,2020-09-18,202704,Long Tail,-
SWE,ES,282707,2021-03-19,91677,Long Tail,Mexican
EEMEA,UA,311925,2021-05-27,202239,Long Tail,Qcommerce
SWE,IT,291928,2021-04-13,291904,Long Tail,Food
SWE,ES,297588,2021-04-23,287848,Long Tail,Food
SWE,IT,232319,2020-11-02,95631,Long Tail,Kebab
SWE,IT,229989,2020-10-26,31839,Long Tail,Grill
SWE,ES,303175,2021-05-07,210809,Long Tail,Food
EEMEA,MA,312556,2021-05-28,312555,Long Tail,Sweets
EEMEA,UA,216267,2020-09-09,100667,Long Tail,Qcommerce
SWE,IT,300127,2021-04-30,190026,Long Tail,Food
EEMEA,RO,293056,2021-04-15,292819,Long Tail,Food
EEMEA,UA,311912,2021-05-27,185327,Long Tail,Qcommerce
SWE,IT,295658,2021-04-21,295435,Long Tail,Food
SWE,ES,282837,2021-03-20,218895,Long Tail,Burger
SWE,IT,289074,2021-04-06,288356,Long Tail,Food
SWE,IT,196928,2020-06-19,2863,Long Tail,Poke
SWE,IT,286369,2021-03-30,285655,Long Tail,Food
SWE,PL,237215,2020-11-17,236948,Long Tail,Polish
SWE,IT,275367,2021-03-02,165667,Long Tail,Ice Cream
SWE,IT,268051,2021-02-12,267774,Long Tail,Food
SWE,IT,299968,2021-04-29,299853,Long Tail,Food
EEMEA,GE,237357,2020-11-17,163789,Long Tail,Chicken
EEMEA,BG,310564,2021-05-27,310599,Long Tail,Food
EEMEA,MA,224925,2020-10-10,153684,Long Tail,Sushi
SWE,PT,228213,2020-10-21,147797,Long Tail,Food
SWE,PL,201510,2020-07-06,124428,Long Tail,Polish
SWE,IT,271956,2021-02-23,196183,Long Tail,Snacks
EEMEA,RO,266102,2021-02-08,246742,Long Tail,Pizza
EEMEA,UA,294912,2021-04-20,165182,Long Tail,Qcommerce
SWE,PL,276675,2021-03-04,276381,Long Tail,Food
SWE,IT,284243,2021-03-24,235344,Long Tail,Qcommerce
SWE,IT,287479,2021-04-01,90597,Long Tail,Food
EEMEA,UA,290521,2021-04-09,166817,Long Tail,Groceries
SWE,ES,286494,2021-03-30,147093,Long Tail,Spanish
SWE,ES,271100,2021-02-20,270628,Long Tail,Spanish
SWE,PL,231681,2020-10-30,226836,Long Tail,Thai
SWE,IT,309580,2021-05-25,309049,Long Tail,Food
SWE,PL,227975,2020-10-21,137456,Long Tail,Mexican
SWE,IT,302030,2021-05-05,180489,Long Tail,Food
EEMEA,MA,309338,2021-05-24,309339,Long Tail,Pizza
SWE,IT,272392,2021-02-23,270586,Long Tail,Sandwich
EEMEA,KZ,236715,2020-11-14,234438,Long Tail,Grill
SWE,IT,275471,2021-03-02,208258,Long Tail,Drinks
EEMEA,UA,295189,2021-04-20,164444,Long Tail,Qcommerce
EEMEA,UA,281708,2021-03-17,230015,Long Tail,Food
EEMEA,UA,235106,2020-11-10,226364,Long Tail,American
EEMEA,UA,239632,2020-11-23,94876,Local Hero,Burger
EEMEA,UA,242107,2020-11-27,239282,Long Tail,Italian
SWE,IT,239103,2020-11-20,106422,Long Tail,Italian
EEMEA,BG,259007,2021-01-20,258996,Long Tail,Chinese
EEMEA,RO,287948,2021-04-02,287592,Long Tail,Food
EEMEA,UA,297715,2021-04-24,45482,Long Tail,Qcommerce
EEMEA,RO,307662,2021-05-20,307486,Long Tail,Food
EEMEA,UA,237068,2020-11-16,236982,Long Tail,Burger
SWE,ES,266887,2021-02-09,265839,Long Tail,Pizza
SWE,ES,305395,2021-05-13,305006,Long Tail,Food
EEMEA,KE,269243,2021-02-16,225535,Long Tail,Chicken
SWE,ES,223788,2020-10-08,218390,Long Tail,Healthy
EEMEA,UA,295190,2021-04-20,164396,Long Tail,Qcommerce
SWE,IT,266066,2021-02-08,247881,Long Tail,Lebanese
EEMEA,GE,215815,2020-09-07,163899,Long Tail,American
SWE,PL,246381,2020-12-08,246175,Long Tail,American
SWE,ES,294041,2021-04-16,290437,Long Tail,Food
SWE,PL,256766,2021-01-13,126253,Long Tail,Food
SWE,ES,270992,2021-02-19,270912,Long Tail,Spanish
SWE,IT,266414,2021-02-09,265632,Long Tail,Pizza
LATAM,AR,197089,2020-06-19,111087,Local Hero,Qcommerce
EEMEA,RO,249212,2020-12-16,68450,Long Tail,Burger
SWE,ES,219179,2020-09-21,218861,Long Tail,Turkish
EEMEA,UA,254726,2021-01-01,254583,Long Tail,Healthy
EEMEA,MA,253468,2020-12-25,253469,Long Tail,Sweets
SWE,IT,294301,2021-04-19,293985,Long Tail,Food
SWE,ES,259403,2021-01-20,258124,Long Tail,Sandwich
SWE,IT,269568,2021-02-16,169577,Long Tail,Pizza
SWE,IT,243700,2020-12-01,242128,Long Tail,Italian
SWE,IT,264605,2021-02-03,262351,Long Tail,Burger
EEMEA,UA,291273,2021-04-12,164402,Long Tail,Qcommerce
SWE,PL,234471,2020-11-07,152969,Long Tail,Pizza
SWE,PL,251644,2020-12-20,249210,Long Tail,Food
SWE,ES,297734,2021-04-24,266753,Long Tail,Food
EEMEA,RO,245911,2020-12-07,245280,Long Tail,Food
SWE,IT,276099,2021-03-03,275397,Long Tail,Food
SWE,IT,299736,2021-04-29,298476,Long Tail,Food
SWE,IT,202842,2020-07-09,147623,Long Tail,Desserts
SWE,IT,297590,2021-04-23,296299,Long Tail,Food
SWE,PL,226817,2020-10-16,226844,Long Tail,Polish
SWE,IT,274151,2021-02-26,273669,Long Tail,Food
EEMEA,RO,244602,2020-12-03,155093,Long Tail,Grill
SWE,ES,279321,2021-03-10,224518,Long Tail,Mexican
SWE,PL,267599,2021-02-11,267457,Long Tail,Food
SWE,IT,304766,2021-05-12,304723,Long Tail,Food
SWE,ES,270645,2021-02-18,270608,Long Tail,Pizza
LATAM,EC,230822,2020-10-27,122167,Long Tail,Burger
SWE,PT,228394,2020-10-21,209697,Long Tail,Food
SWE,ES,276541,2021-03-03,275909,Long Tail,Sandwich
EEMEA,UA,291342,2021-04-12,165226,Long Tail,Qcommerce
SWE,ES,225936,2020-10-13,151862,Long Tail,Italian
SWE,IT,235127,2020-11-10,234138,Long Tail,Thai
SWE,PL,307573,2021-05-20,307189,Long Tail,Food
SWE,ES,221904,2020-10-01,136994,Long Tail,Burger
